Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
6.031666666666667,231,100,False,0,11711,5,6.031666666666667,car,0 days 00:00:00.094000,0 days 02:11:15.477000
21.699444444444445,236,100,False,0,10765,6,21.699444444444445,car,0 days 00:00:00.333000,0 days 02:11:15.716000
37.69916666666667,241,100,False,0,11150,6,37.69916666666667,car,0 days 00:00:00.572000,0 days 02:11:15.955000
54.2325,248,100,False,0,11345,6,54.2325,car,0 days 00:00:00.812000,0 days 02:11:16.195000
68.30250000000001,252,100,False,0,11525,6,68.30250000000001,car,0 days 00:00:01.013000,0 days 02:11:16.396000
85.23583333333335,254,100,False,0,11687,6,85.23583333333335,car,0 days 00:00:01.253000,0 days 02:11:16.636000
102.5025,259,100,False,0,11562,6,102.5025,car,0 days 00:00:01.493000,0 days 02:11:16.876000
120.16916666666668,265,100,False,0,10688,7,120.16916666666668,car,0 days 00:00:01.733000,0 days 02:11:17.116000
137.9613888888889,268,100,False,0,10937,7,137.9613888888889,car,0 days 00:00:01.972000,0 days 02:11:17.355000
153.0363888888889,270,100,False,0,11028,7,153.0363888888889,car,0 days 00:00:02.173000,0 days 02:11:17.556000
171.30305555555557,274,100,False,0,11084,7,171.30305555555557,car,0 days 00:00:02.413000,0 days 02:11:17.796000
189.83638888888888,278,100,False,0,11264,7,189.83638888888888,car,0 days 00:00:02.653000,0 days 02:11:18.036000
208.5030555555556,280,100,False,0,11498,7,208.5030555555556,car,0 days 00:00:02.893000,0 days 02:11:18.276000
227.3697222222222,283,100,False,0,11326,7,227.3697222222222,car,0 days 00:00:03.133000,0 days 02:11:18.516000
249.4586111111111,284,100,False,0,11407,7,249.4586111111111,car,0 days 00:00:03.413000,0 days 02:11:18.796000
268.4586111111111,285,100,False,0,11446,7,268.4586111111111,car,0 days 00:00:03.653000,0 days 02:11:19.036000
287.19194444444446,281,0,True,0,11318,7,287.19194444444446,car,0 days 00:00:03.893000,0 days 02:11:19.276000
305.19194444444446,270,0,True,0,10311,7,305.19194444444446,car,0 days 00:00:04.133000,0 days 02:11:19.516000
320.9252777777778,236,0,True,0,10313,7,320.9252777777778,car,0 days 00:00:04.373000,0 days 02:11:19.756000
334.6586111111112,206,0,True,0,10593,7,334.6586111111112,car,0 days 00:00:04.613000,0 days 02:11:19.996000
347.3919444444445,191,0,True,0,9507,5,347.3919444444445,car,0 days 00:00:04.853000,0 days 02:11:20.236000
358.9252777777778,173,0,True,0,10204,5,358.9252777777778,car,0 days 00:00:05.093000,0 days 02:11:20.476000
368.0819444444445,164,0,True,0,9804,4,368.0819444444445,car,0 days 00:00:05.294000,0 days 02:11:20.677000
378.61527777777786,158,0,True,0,9416,4,378.61527777777786,car,0 days 00:00:05.534000,0 days 02:11:20.917000
388.8391666666668,154,1,False,0,9337,4,388.8391666666668,car,0 days 00:00:05.773000,0 days 02:11:21.156000
398.8391666666668,150,13,False,0,8952,4,398.8391666666668,car,0 days 00:00:06.013000,0 days 02:11:21.396000
408.7058333333334,148,45,False,0,9360,4,408.7058333333334,car,0 days 00:00:06.253000,0 days 02:11:21.636000
417.025,149,52,False,0,9539,4,417.025,car,0 days 00:00:06.454000,0 days 02:11:21.837000
427.15833333333336,152,65,False,0,9833,4,427.15833333333336,car,0 days 00:00:06.694000,0 days 02:11:22.077000
437.825,160,82,False,0,10319,4,437.825,car,0 days 00:00:06.934000,0 days 02:11:22.317000
451.0775,171,100,False,0,10924,4,451.0775,car,0 days 00:00:07.213000,0 days 02:11:22.596000
463.14416666666665,181,100,False,0,11478,4,463.14416666666665,car,0 days 00:00:07.453000,0 days 02:11:22.836000
475.2933333333333,183,100,False,0,11747,4,475.2933333333333,car,0 days 00:00:07.692000,0 days 02:11:23.075000
488.56,199,100,False,0,10907,4,488.56,car,0 days 00:00:07.932000,0 days 02:11:23.315000
500.06166666666667,206,100,False,0,10886,5,500.06166666666667,car,0 days 00:00:08.133000,0 days 02:11:23.516000
514.1283333333333,211,100,False,0,11187,5,514.1283333333333,car,0 days 00:00:08.373000,0 days 02:11:23.756000
528.795,220,100,False,0,11524,5,528.795,car,0 days 00:00:08.613000,0 days 02:11:23.996000
543.8616666666666,226,100,False,0,11278,5,543.8616666666666,car,0 days 00:00:08.853000,0 days 02:11:24.236000
559.2616666666665,231,100,False,0,10858,6,559.2616666666665,car,0 days 00:00:09.093000,0 days 02:11:24.476000
574.5975,231,100,False,0,10813,6,574.5975,car,0 days 00:00:09.332000,0 days 02:11:24.715000
587.9416666666667,239,100,False,0,10953,6,587.9416666666667,car,0 days 00:00:09.533000,0 days 02:11:24.916000
604.0083333333334,241,100,False,0,11029,6,604.0083333333334,car,0 days 00:00:09.773000,0 days 02:11:25.156000
620.4083333333333,246,100,False,0,11302,6,620.4083333333333,car,0 days 00:00:10.013000,0 days 02:11:25.396000
636.9416666666666,248,100,False,0,11574,6,636.9416666666666,car,0 days 00:00:10.253000,0 days 02:11:25.636000
651.0116666666667,252,100,False,0,11604,6,651.0116666666667,car,0 days 00:00:10.454000,0 days 02:11:25.837000
667.8744444444445,254,100,False,0,11685,6,667.8744444444445,car,0 days 00:00:10.693000,0 days 02:11:26.076000
684.9411111111111,256,100,False,0,11685,7,684.9411111111111,car,0 days 00:00:10.933000,0 days 02:11:26.316000
702.1411111111112,258,100,False,0,10985,7,702.1411111111112,car,0 days 00:00:11.173000,0 days 02:11:26.556000
719.6077777777779,262,100,False,0,10638,7,719.6077777777779,car,0 days 00:00:11.413000,0 days 02:11:26.796000
737.4077777777779,267,100,False,0,10801,7,737.4077777777779,car,0 days 00:00:11.653000,0 days 02:11:27.036000
752.2594444444446,266,80,False,0,10816,7,752.2594444444446,car,0 days 00:00:11.854000,0 days 02:11:27.237000
769.992777777778,266,72,False,0,10774,7,769.992777777778,car,0 days 00:00:12.094000,0 days 02:11:27.477000
787.5261111111113,263,74,False,0,10693,7,787.5261111111113,car,0 days 00:00:12.334000,0 days 02:11:27.717000
804.9200000000001,262,80,False,0,10656,7,804.9200000000001,car,0 days 00:00:12.573000,0 days 02:11:27.956000
