Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
8.349166666666665,233,100,False,0,10928,6,8.349166666666665,car,0 days 00:00:00.129000,0 days 02:05:14.274000
21.581666666666663,237,100,False,0,11086,6,21.581666666666663,car,0 days 00:00:00.330000,0 days 02:05:14.475000
37.715,242,100,False,0,11380,6,37.715,car,0 days 00:00:00.570000,0 days 02:05:14.715000
54.181666666666665,247,100,False,0,11665,6,54.181666666666665,car,0 days 00:00:00.810000,0 days 02:05:14.955000
71.04833333333333,253,100,False,0,11843,6,71.04833333333333,car,0 days 00:00:01.050000,0 days 02:05:15.195000
88.115,256,100,False,0,10560,6,88.115,car,0 days 00:00:01.290000,0 days 02:05:15.435000
105.515,261,100,False,0,10660,7,105.515,car,0 days 00:00:01.530000,0 days 02:05:15.675000
123.04166666666666,264,100,False,0,10780,7,123.04166666666666,car,0 days 00:00:01.769000,0 days 02:05:15.914000
137.94916666666666,267,100,False,0,10889,7,137.94916666666666,car,0 days 00:00:01.970000,0 days 02:05:16.115000
155.94916666666663,270,100,False,0,11062,7,155.94916666666663,car,0 days 00:00:02.210000,0 days 02:05:16.355000
174.2158333333333,274,100,False,0,11158,7,174.2158333333333,car,0 days 00:00:02.450000,0 days 02:05:16.595000
192.61583333333328,276,100,False,0,11224,7,192.61583333333328,car,0 days 00:00:02.690000,0 days 02:05:16.835000
208.1375,278,100,False,0,11156,7,208.1375,car,0 days 00:00:02.891000,0 days 02:05:17.036000
226.66,279,100,False,0,11379,7,226.66,car,0 days 00:00:03.130000,0 days 02:05:17.275000
248.43777777777777,280,100,False,0,11436,7,248.43777777777777,car,0 days 00:00:03.410000,0 days 02:05:17.555000
267.17111111111114,281,100,False,0,11440,7,267.17111111111114,car,0 days 00:00:03.650000,0 days 02:05:17.795000
285.90444444444444,281,100,False,0,11407,7,285.90444444444444,car,0 days 00:00:03.890000,0 days 02:05:18.035000
302.6377777777777,251,14,True,0,10338,7,302.6377777777777,car,0 days 00:00:04.130000,0 days 02:05:18.275000
317.43777777777774,222,0,True,0,9448,7,317.43777777777774,car,0 days 00:00:04.370000,0 days 02:05:18.515000
328.6044444444444,200,0,True,0,9135,7,328.6044444444444,car,0 days 00:00:04.571000,0 days 02:05:18.716000
341.93777777777774,200,0,True,0,9772,6,341.93777777777774,car,0 days 00:00:04.811000,0 days 02:05:18.956000
