Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
1.9644444444444449,104,0,False,1,7509,3,1.9644444444444449,car,0 days 00:00:00.068000,0 days 02:23:54.118000
8.764444444444445,102,0,False,1,8535,3,8.764444444444445,car,0 days 00:00:00.308000,0 days 02:23:54.358000
15.431111111111113,100,4,False,1,8804,2,15.431111111111113,car,0 days 00:00:00.548000,0 days 02:23:54.598000
22.031111111111112,99,9,False,1,8711,2,22.031111111111112,car,0 days 00:00:00.788000,0 days 02:23:54.838000
28.63111111111111,99,21,False,1,8904,2,28.63111111111111,car,0 days 00:00:01.028000,0 days 02:23:55.078000
35.364444444444445,101,27,False,1,9261,2,35.364444444444445,car,0 days 00:00:01.268000,0 days 02:23:55.318000
42.29777777777778,104,27,False,1,9261,2,42.29777777777778,car,0 days 00:00:01.508000,0 days 02:23:55.558000
49.43111111111112,107,36,False,1,9718,2,49.43111111111112,car,0 days 00:00:01.748000,0 days 02:23:55.798000
56.76444444444445,110,37,False,1,9992,2,56.76444444444445,car,0 days 00:00:01.988000,0 days 02:23:56.038000
64.29777777777778,113,41,False,1,10198,2,64.29777777777778,car,0 days 00:00:02.228000,0 days 02:23:56.278000
70.77444444444446,116,36,False,1,10576,2,70.77444444444446,car,0 days 00:00:02.429000,0 days 02:23:56.479000
78.84111111111112,121,31,False,1,8896,3,78.84111111111112,car,0 days 00:00:02.669000,0 days 02:23:56.719000
86.94055555555558,122,37,False,1,9061,3,86.94055555555558,car,0 days 00:00:02.908000,0 days 02:23:56.958000
95.34055555555555,126,39,False,1,9298,3,95.34055555555555,car,0 days 00:00:03.148000,0 days 02:23:57.198000
103.94055555555558,129,39,False,1,9434,3,103.94055555555558,car,0 days 00:00:03.388000,0 days 02:23:57.438000
112.6738888888889,131,40,False,1,9768,3,112.6738888888889,car,0 days 00:00:03.628000,0 days 02:23:57.678000
120.0438888888889,132,41,False,1,9906,3,120.0438888888889,car,0 days 00:00:03.829000,0 days 02:23:57.879000
129.11055555555555,136,41,False,1,10106,3,129.11055555555555,car,0 days 00:00:04.069000,0 days 02:23:58.119000
138.4438888888889,140,39,False,1,10245,3,138.4438888888889,car,0 days 00:00:04.309000,0 days 02:23:58.359000
147.9375,143,41,False,1,10443,3,147.9375,car,0 days 00:00:04.548000,0 days 02:23:58.598000
157.60416666666669,145,38,False,1,10689,3,157.60416666666669,car,0 days 00:00:04.788000,0 days 02:23:58.838000
167.4041666666667,147,36,False,1,10862,3,167.4041666666667,car,0 days 00:00:05.028000,0 days 02:23:59.078000
175.61166666666668,147,38,False,1,10181,3,175.61166666666668,car,0 days 00:00:05.229000,0 days 02:23:59.279000
185.47833333333327,148,44,False,1,9225,4,185.47833333333327,car,0 days 00:00:05.469000,0 days 02:23:59.519000
195.6116666666667,152,50,False,1,9318,4,195.6116666666667,car,0 days 00:00:05.709000,0 days 02:23:59.759000
206.0783333333333,157,51,False,1,9691,4,206.0783333333333,car,0 days 00:00:05.949000,0 days 02:23:59.999000
