Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
2.4916666666666667,230,100,False,0,11788,5,2.4916666666666667,car,0 days 00:00:00.039000,0 days 01:51:28.874000
17.89388888888889,232,100,False,0,10580,6,17.89388888888889,car,0 days 00:00:00.278000,0 days 01:51:29.113000
33.82722222222222,239,100,False,0,10983,6,33.82722222222222,car,0 days 00:00:00.518000,0 days 01:51:29.353000
50.22722222222222,246,100,False,0,11203,6,50.22722222222222,car,0 days 00:00:00.758000,0 days 01:51:29.593000
66.82722222222222,249,100,False,0,11330,6,66.82722222222222,car,0 days 00:00:00.998000,0 days 01:51:29.833000
83.8272222222222,255,100,False,0,11667,6,83.8272222222222,car,0 days 00:00:01.238000,0 days 01:51:30.073000
98.28805555555554,259,100,False,0,11608,6,98.28805555555554,car,0 days 00:00:01.439000,0 days 01:51:30.274000
115.68194444444444,262,100,False,0,10592,7,115.68194444444444,car,0 days 00:00:01.678000,0 days 01:51:30.513000
133.34138888888887,266,100,False,0,10804,7,133.34138888888887,car,0 days 00:00:01.917000,0 days 01:51:30.752000
151.34138888888887,270,100,False,0,10942,7,151.34138888888887,car,0 days 00:00:02.157000,0 days 01:51:30.992000
169.47472222222223,272,100,False,0,11042,7,169.47472222222223,car,0 days 00:00:02.397000,0 days 01:51:31.232000
184.8288888888889,275,100,False,0,11175,7,184.8288888888889,car,0 days 00:00:02.598000,0 days 01:51:31.433000
203.29555555555555,277,100,False,0,11101,7,203.29555555555555,car,0 days 00:00:02.838000,0 days 01:51:31.673000
221.76222222222225,277,100,False,0,11267,7,221.76222222222225,car,0 days 00:00:03.078000,0 days 01:51:31.913000
240.36222222222224,279,100,False,0,11267,7,240.36222222222224,car,0 days 00:00:03.318000,0 days 01:51:32.153000
259.0288888888889,280,100,False,0,11286,7,259.0288888888889,car,0 days 00:00:03.558000,0 days 01:51:32.393000
277.68416666666667,281,95,False,0,11224,7,277.68416666666667,car,0 days 00:00:03.797000,0 days 01:51:32.632000
293.0941666666667,276,0,True,0,10786,7,293.0941666666667,car,0 days 00:00:03.998000,0 days 01:51:32.833000
310.02750000000003,254,0,True,0,9846,7,310.02750000000003,car,0 days 00:00:04.238000,0 days 01:51:33.073000
325.2941666666667,229,0,True,0,9779,7,325.2941666666667,car,0 days 00:00:04.478000,0 days 01:51:33.313000
338.69416666666666,201,0,True,0,10147,6,338.69416666666666,car,0 days 00:00:04.718000,0 days 01:51:33.553000
350.69416666666666,180,0,True,0,9728,5,350.69416666666666,car,0 days 00:00:04.958000,0 days 01:51:33.793000
362.0941666666667,171,0,True,0,10183,4,362.0941666666667,car,0 days 00:00:05.198000,0 days 01:51:34.033000
372.8491666666667,162,0,False,0,9769,4,372.8491666666667,car,0 days 00:00:05.437000,0 days 01:51:34.272000
381.61500000000007,157,0,False,0,9548,4,381.61500000000007,car,0 days 00:00:05.638000,0 days 01:51:34.473000
391.68166666666673,151,0,False,0,9194,4,391.68166666666673,car,0 days 00:00:05.878000,0 days 01:51:34.713000
401.61500000000007,149,2,False,0,9054,4,401.61500000000007,car,0 days 00:00:06.118000,0 days 01:51:34.953000
412.8927777777778,145,37,False,0,9136,4,412.8927777777778,car,0 days 00:00:06.398000,0 days 01:51:35.233000
422.69277777777785,147,61,False,0,9175,4,422.69277777777785,car,0 days 00:00:06.638000,0 days 01:51:35.473000
431.1236111111112,151,67,False,0,9543,4,431.1236111111112,car,0 days 00:00:06.839000,0 days 01:51:35.674000
441.6130555555556,158,83,False,0,9872,4,441.6130555555556,car,0 days 00:00:07.078000,0 days 01:51:35.913000
454.9130555555556,171,100,False,0,10808,4,454.9130555555556,car,0 days 00:00:07.358000,0 days 01:51:36.193000
466.7130555555556,177,100,False,0,11461,4,466.7130555555556,car,0 days 00:00:07.598000,0 days 01:51:36.433000
479.4463888888889,191,100,False,0,11640,4,479.4463888888889,car,0 days 00:00:07.838000,0 days 01:51:36.673000
492.64638888888896,198,100,False,0,11738,4,492.64638888888896,car,0 days 00:00:08.078000,0 days 01:51:36.913000
504.0363888888889,204,100,False,0,10584,5,504.0363888888889,car,0 days 00:00:08.279000,0 days 01:51:37.114000
517.9780555555556,210,100,False,0,11123,5,517.9780555555556,car,0 days 00:00:08.518000,0 days 01:51:37.353000
532.5113888888889,218,100,False,0,11482,5,532.5113888888889,car,0 days 00:00:08.758000,0 days 01:51:37.593000
547.4447222222223,224,100,False,0,11039,5,547.4447222222223,car,0 days 00:00:08.998000,0 days 01:51:37.833000
562.5813888888889,228,100,False,0,10341,6,562.5813888888889,car,0 days 00:00:09.237000,0 days 01:51:38.072000
577.9813888888889,231,100,False,0,10754,6,577.9813888888889,car,0 days 00:00:09.477000,0 days 01:51:38.312000
590.8788888888889,231,100,False,0,10947,6,590.8788888888889,car,0 days 00:00:09.678000,0 days 01:51:38.513000
606.8122222222223,239,100,False,0,11136,6,606.8122222222223,car,0 days 00:00:09.918000,0 days 01:51:38.753000
