Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
4.459722222222222,169,44,False,1,10333,4,4.459722222222222,car,0 days 00:00:00.095000,0 days 01:57:56.434000
15.72638888888889,169,45,False,1,10338,4,15.72638888888889,car,0 days 00:00:00.335000,0 days 01:57:56.674000
26.99305555555556,169,49,False,1,10505,4,26.99305555555556,car,0 days 00:00:00.575000,0 days 01:57:56.914000
38.326388888888886,170,49,False,1,10536,4,38.326388888888886,car,0 days 00:00:00.815000,0 days 01:57:57.154000
49.793055555555554,172,49,False,1,10492,4,49.793055555555554,car,0 days 00:00:01.055000,0 days 01:57:57.394000
61.25972222222222,172,48,False,1,10584,4,61.25972222222222,car,0 days 00:00:01.295000,0 days 01:57:57.634000
70.91888888888889,173,48,False,1,10624,4,70.91888888888889,car,0 days 00:00:01.496000,0 days 01:57:57.835000
82.45222222222223,173,48,False,1,10655,4,82.45222222222223,car,0 days 00:00:01.736000,0 days 01:57:58.075000
94.05222222222224,174,52,False,1,10727,4,94.05222222222224,car,0 days 00:00:01.976000,0 days 01:57:58.315000
105.6038888888889,174,60,False,1,10883,4,105.6038888888889,car,0 days 00:00:02.215000,0 days 01:57:58.554000
117.42111111111112,178,60,False,1,10043,5,117.42111111111112,car,0 days 00:00:02.454000,0 days 01:57:58.793000
129.48777777777778,181,61,False,1,9789,5,129.48777777777778,car,0 days 00:00:02.694000,0 days 01:57:59.033000
139.64944444444444,182,60,False,1,9963,5,139.64944444444444,car,0 days 00:00:02.895000,0 days 01:57:59.234000
154.1161111111111,186,65,False,1,10045,5,154.1161111111111,car,0 days 00:00:03.175000,0 days 01:57:59.514000
166.64944444444444,188,64,False,1,10197,5,166.64944444444444,car,0 days 00:00:03.415000,0 days 01:57:59.754000
179.44944444444445,192,64,False,1,10395,5,179.44944444444445,car,0 days 00:00:03.655000,0 days 01:57:59.994000
192.3827777777778,194,69,False,1,10541,5,192.3827777777778,car,0 days 00:00:03.895000,0 days 01:58:00.234000
205.52777777777777,198,72,False,1,10628,5,205.52777777777777,car,0 days 00:00:04.134000,0 days 01:58:00.473000
218.9277777777777,201,71,False,1,10802,5,218.9277777777777,car,0 days 00:00:04.374000,0 days 01:58:00.713000
230.31777777777776,204,75,False,1,10673,5,230.31777777777776,car,0 days 00:00:04.575000,0 days 01:58:00.914000
244.1177777777777,207,78,False,1,9718,6,244.1177777777777,car,0 days 00:00:04.815000,0 days 01:58:01.154000
258.2511111111112,212,82,False,1,10077,6,258.2511111111112,car,0 days 00:00:05.055000,0 days 01:58:01.394000
272.71777777777777,217,86,False,1,10238,6,272.71777777777777,car,0 days 00:00:05.295000,0 days 01:58:01.634000
287.5177777777778,222,83,True,1,10304,6,287.5177777777778,car,0 days 00:00:05.535000,0 days 01:58:01.874000
301.725,214,9,True,1,9632,6,301.725,car,0 days 00:00:05.774000,0 days 01:58:02.113000
315.31472222222226,203,1,True,1,9062,6,315.31472222222226,car,0 days 00:00:06.015000,0 days 01:58:02.354000
327.64805555555563,185,0,True,1,9356,6,327.64805555555563,car,0 days 00:00:06.255000,0 days 01:58:02.594000
339.2480555555556,174,0,True,1,9356,5,339.2480555555556,car,0 days 00:00:06.495000,0 days 01:58:02.834000
349.78138888888896,158,0,True,1,9467,4,349.78138888888896,car,0 days 00:00:06.735000,0 days 01:58:03.074000
360.0480555555556,154,2,True,1,8737,4,360.0480555555556,car,0 days 00:00:06.975000,0 days 01:58:03.314000
368.03222222222223,143,14,True,1,8482,4,368.03222222222223,car,0 days 00:00:07.176000,0 days 01:58:03.515000
377.2322222222222,138,15,True,1,8186,4,377.2322222222222,car,0 days 00:00:07.416000,0 days 01:58:03.755000
386.06194444444446,133,18,True,1,8095,4,386.06194444444446,car,0 days 00:00:07.655000,0 days 01:58:03.994000
396.0175,128,19,False,1,7863,4,396.0175,car,0 days 00:00:07.935000,0 days 01:58:04.274000
