Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
9.753333333333334,231,100,False,0,10857,6,9.753333333333334,car,0 days 00:00:00.152000,0 days 01:33:50.630000
25.620000000000005,238,100,False,0,11156,6,25.620000000000005,car,0 days 00:00:00.392000,0 days 01:33:50.870000
41.75333333333333,242,100,False,0,11383,6,41.75333333333333,car,0 days 00:00:00.632000,0 days 01:33:51.110000
55.48833333333333,246,100,False,0,11558,6,55.48833333333333,car,0 days 00:00:00.833000,0 days 01:33:51.311000
72.155,250,100,False,0,11761,6,72.155,car,0 days 00:00:01.073000,0 days 01:33:51.551000
89.02166666666666,253,100,False,0,10855,6,89.02166666666666,car,0 days 00:00:01.313000,0 days 01:33:51.791000
106.15,258,100,False,0,10513,7,106.15,car,0 days 00:00:01.552000,0 days 01:33:52.030000
123.61666666666666,262,100,False,0,10713,7,123.61666666666666,car,0 days 00:00:01.792000,0 days 01:33:52.270000
141.28333333333333,265,100,False,0,10830,7,141.28333333333333,car,0 days 00:00:02.032000,0 days 01:33:52.510000
156.17222222222225,268,100,False,0,10904,7,156.17222222222225,car,0 days 00:00:02.232000,0 days 01:33:52.710000
174.17222222222222,270,100,False,0,11022,7,174.17222222222222,car,0 days 00:00:02.472000,0 days 01:33:52.950000
192.3055555555556,272,100,False,0,11040,7,192.3055555555556,car,0 days 00:00:02.712000,0 days 01:33:53.190000
213.61666666666667,274,100,False,0,11155,7,213.61666666666667,car,0 days 00:00:02.992000,0 days 01:33:53.470000
231.95,275,100,False,0,11207,7,231.95,car,0 days 00:00:03.232000,0 days 01:33:53.710000
250.2733333333333,276,100,False,0,11205,7,250.2733333333333,car,0 days 00:00:03.471000,0 days 01:33:53.949000
265.6275,275,100,False,0,11194,7,265.6275,car,0 days 00:00:03.672000,0 days 01:33:54.150000
283.96083333333337,275,100,False,0,11196,7,283.96083333333337,car,0 days 00:00:03.912000,0 days 01:33:54.390000
301.56083333333333,264,19,True,0,10423,7,301.56083333333333,car,0 days 00:00:04.152000,0 days 01:33:54.630000
316.56083333333333,225,2,True,0,9999,7,316.56083333333333,car,0 days 00:00:04.392000,0 days 01:33:54.870000
330.2275,205,0,True,0,9579,7,330.2275,car,0 days 00:00:04.632000,0 days 01:33:55.110000
343.0275,192,0,True,0,10026,7,343.0275,car,0 days 00:00:04.872000,0 days 01:33:55.350000
354.87666666666667,177,0,True,0,9789,5,354.87666666666667,car,0 days 00:00:05.113000,0 days 01:33:55.591000
366.03,168,0,True,0,10121,4,366.03,car,0 days 00:00:05.352000,0 days 01:33:55.830000
376.69666666666666,160,0,True,0,9652,4,376.69666666666666,car,0 days 00:00:05.592000,0 days 01:33:56.070000
387.03,155,3,False,0,9417,4,387.03,car,0 days 00:00:05.832000,0 days 01:33:56.310000
397.1633333333333,152,27,False,0,9222,4,397.1633333333333,car,0 days 00:00:06.072000,0 days 01:33:56.550000
407.1633333333333,150,58,False,0,9700,4,407.1633333333333,car,0 days 00:00:06.312000,0 days 01:33:56.790000
415.7058333333333,153,73,False,0,9856,4,415.7058333333333,car,0 days 00:00:06.513000,0 days 01:33:56.991000
426.1725,157,82,False,0,10124,4,426.1725,car,0 days 00:00:06.753000,0 days 01:33:57.231000
437.19305555555553,166,89,False,0,10656,4,437.19305555555553,car,0 days 00:00:06.992000,0 days 01:33:57.470000
448.4597222222222,169,100,False,0,11122,4,448.4597222222222,car,0 days 00:00:07.232000,0 days 01:33:57.710000
460.5263888888889,181,100,False,0,11513,4,460.5263888888889,car,0 days 00:00:07.472000,0 days 01:33:57.950000
473.3930555555555,193,100,False,0,12057,4,473.3930555555555,car,0 days 00:00:07.712000,0 days 01:33:58.190000
484.5038888888888,199,100,False,0,11077,4,484.5038888888888,car,0 days 00:00:07.913000,0 days 01:33:58.391000
498.1705555555555,205,100,False,0,11164,5,498.1705555555555,car,0 days 00:00:08.153000,0 days 01:33:58.631000
512.4372222222222,214,100,False,0,11603,5,512.4372222222222,car,0 days 00:00:08.393000,0 days 01:33:58.871000
526.9763888888888,219,100,False,0,11921,5,526.9763888888888,car,0 days 00:00:08.632000,0 days 01:33:59.110000
541.8475,224,100,False,0,12183,5,541.8475,car,0 days 00:00:08.871000,0 days 01:33:59.349000
554.5216666666666,227,100,False,0,12183,5,554.5216666666666,car,0 days 00:00:09.072000,0 days 01:33:59.550000
570.1883333333333,235,100,False,0,11203,6,570.1883333333333,car,0 days 00:00:09.312000,0 days 01:33:59.790000
586.055,238,97,False,0,11193,6,586.055,car,0 days 00:00:09.552000,0 days 01:34:00.030000
602.1216666666666,241,89,False,0,11435,6,602.1216666666666,car,0 days 00:00:09.792000,0 days 01:34:00.270000
618.2549999999999,242,84,False,0,11404,6,618.2549999999999,car,0 days 00:00:10.032000,0 days 01:34:00.510000
634.321111111111,242,83,False,0,11396,6,634.321111111111,car,0 days 00:00:10.271000,0 days 01:34:00.749000
647.7769444444443,241,83,False,0,11452,6,647.7769444444443,car,0 days 00:00:10.472000,0 days 01:34:00.950000
663.9102777777777,242,88,False,0,11475,6,663.9102777777777,car,0 days 00:00:10.712000,0 days 01:34:01.190000
680.1769444444442,244,100,False,0,11631,6,680.1769444444442,car,0 days 00:00:10.952000,0 days 01:34:01.430000
696.7102777777775,248,100,False,0,11694,6,696.7102777777775,car,0 days 00:00:11.192000,0 days 01:34:01.670000
713.3769444444441,250,100,False,0,12136,6,713.3769444444441,car,0 days 00:00:11.432000,0 days 01:34:01.910000
730.3102777777775,254,100,False,0,12026,6,730.3102777777775,car,0 days 00:00:11.672000,0 days 01:34:02.150000
747.5102777777776,258,100,False,0,10525,7,747.5102777777776,car,0 days 00:00:11.912000,0 days 01:34:02.390000
764.7102777777776,258,92,False,0,10651,7,764.7102777777776,car,0 days 00:00:12.152000,0 days 01:34:02.630000
781.9769444444443,259,91,False,0,10627,7,781.9769444444443,car,0 days 00:00:12.392000,0 days 01:34:02.870000
799.2436111111109,259,90,False,0,10610,7,799.2436111111109,car,0 days 00:00:12.632000,0 days 01:34:03.110000
816.5769444444443,260,88,False,0,10616,7,816.5769444444443,car,0 days 00:00:12.872000,0 days 01:34:03.350000
833.8436111111108,259,87,False,0,10587,7,833.8436111111108,car,0 days 00:00:13.112000,0 days 01:34:03.590000
848.3044444444442,259,89,False,0,10653,7,848.3044444444442,car,0 days 00:00:13.313000,0 days 01:34:03.791000
865.6377777777776,260,98,False,0,10720,7,865.6377777777776,car,0 days 00:00:13.553000,0 days 01:34:04.031000
882.9652777777777,261,100,False,0,10766,7,882.9652777777777,car,0 days 00:00:13.792000,0 days 01:34:04.270000
900.4986111111109,263,100,False,0,10802,7,900.4986111111109,car,0 days 00:00:14.032000,0 days 01:34:04.510000
918.1652777777776,265,100,False,0,10862,7,918.1652777777776,car,0 days 00:00:14.272000,0 days 01:34:04.750000
933.0169444444442,266,100,False,0,10929,7,933.0169444444442,car,0 days 00:00:14.473000,0 days 01:34:04.951000
950.8169444444444,267,100,False,0,10982,7,950.8169444444444,car,0 days 00:00:14.713000,0 days 01:34:05.191000
968.8169444444444,270,100,False,0,11021,7,968.8169444444444,car,0 days 00:00:14.953000,0 days 01:34:05.431000
987.0836111111108,274,100,False,0,11017,7,987.0836111111108,car,0 days 00:00:15.193000,0 days 01:34:05.671000
1008.4724999999996,275,100,False,0,11212,7,1008.4724999999996,car,0 days 00:00:15.473000,0 days 01:34:05.951000
1026.7191666666663,276,100,False,0,11254,7,1026.7191666666663,car,0 days 00:00:15.711000,0 days 01:34:06.189000
1045.185833333333,277,100,False,0,11267,7,1045.185833333333,car,0 days 00:00:15.951000,0 days 01:34:06.429000
1060.6516666666664,277,100,False,0,11280,7,1060.6516666666664,car,0 days 00:00:16.152000,0 days 01:34:06.630000
1079.1849999999995,278,100,False,0,11341,7,1079.1849999999995,car,0 days 00:00:16.392000,0 days 01:34:06.870000
1097.785,279,100,False,0,11322,7,1097.785,car,0 days 00:00:16.632000,0 days 01:34:07.110000
1116.3849999999998,279,100,False,0,11342,7,1116.3849999999998,car,0 days 00:00:16.872000,0 days 01:34:07.350000
1135.0516666666665,280,100,False,0,11388,7,1135.0516666666665,car,0 days 00:00:17.112000,0 days 01:34:07.590000
1153.5741666666663,279,100,False,0,11399,7,1153.5741666666663,car,0 days 00:00:17.351000,0 days 01:34:07.829000
