Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
2.26,226,100,0,0,11948,5,2.26,car,0 days 00:00:00.036000,0 days 02:06:54.795000
17.46,228,100,0,0,10953,5,17.46,car,0 days 00:00:00.276000,0 days 02:06:55.035000
33.26055556,238,100,0,0,11111,6,33.26055556,car,0 days 00:00:00.515000,0 days 02:06:55.274000
46.93972222,245,100,0,0,11233,6,46.93972222,car,0 days 00:00:00.716000,0 days 02:06:55.475000
63.53972222,249,100,0,0,11409,6,63.53972222,car,0 days 00:00:00.956000,0 days 02:06:55.715000
83.37305556,255,100,0,0,11698,6,83.37305556,car,0 days 00:00:01.236000,0 days 02:06:55.995000
100.6397222,259,100,0,0,10777,6,100.6397222,car,0 days 00:00:01.476000,0 days 02:06:56.235000
118.2397222,264,100,0,0,10767,7,118.2397222,car,0 days 00:00:01.716000,0 days 02:06:56.475000
133.1472222,267,100,0,0,10830,7,133.1472222,car,0 days 00:00:01.917000,0 days 02:06:56.676000
151.1472222,270,100,0,0,10965,7,151.1472222,car,0 days 00:00:02.157000,0 days 02:06:56.916000
169.2713889,273,100,0,0,11067,7,169.2713889,car,0 days 00:00:02.396000,0 days 02:06:57.155000
187.6713889,276,100,0,0,11252,7,187.6713889,car,0 days 00:00:02.636000,0 days 02:06:57.395000
206.2047222,278,100,0,0,11365,7,206.2047222,car,0 days 00:00:02.876000,0 days 02:06:57.635000
224.8713889,280,100,0,0,11313,7,224.8713889,car,0 days 00:00:03.116000,0 days 02:06:57.875000
240.5605556,281,100,0,0,11321,7,240.5605556,car,0 days 00:00:03.317000,0 days 02:06:58.076000
259.3605556,282,100,0,0,11335,7,259.3605556,car,0 days 00:00:03.557000,0 days 02:06:58.316000
278.1605556,282,100,0,0,11377,7,278.1605556,car,0 days 00:00:03.797000,0 days 02:06:58.556000
296.5502778,277,0,1,0,10620,7,296.5502778,car,0 days 00:00:04.036000,0 days 02:06:58.795000
313.4836111,254,0,1,0,9935,7,313.4836111,car,0 days 00:00:04.276000,0 days 02:06:59.035000
326.4369444,232,0,1,0,9938,7,326.4369444,car,0 days 00:00:04.477000,0 days 02:06:59.236000
340.7036111,214,0,1,0,10404,6,340.7036111,car,0 days 00:00:04.717000,0 days 02:06:59.476000
353.3702778,190,0,1,0,9744,5,353.3702778,car,0 days 00:00:04.957000,0 days 02:06:59.716000
365.3702778,180,0,1,0,10364,5,365.3702778,car,0 days 00:00:05.197000,0 days 02:06:59.956000
378.3591667,167,0,1,0,9779,4,378.3591667,car,0 days 00:00:05.477000,0 days 02:07:00.236000
389.0925,161,0,0,0,9660,4,389.0925,car,0 days 00:00:05.717000,0 days 02:07:00.476000
399.5155556,157,12,0,0,9305,4,399.5155556,car,0 days 00:00:05.956000,0 days 02:07:00.715000
407.8347222,149,27,0,0,9445,4,407.8347222,car,0 days 00:00:06.157000,0 days 02:07:00.916000
417.9258333,152,51,0,0,9628,4,417.9258333,car,0 days 00:00:06.396000,0 days 02:07:01.155000
428.2591667,155,65,0,0,9930,4,428.2591667,car,0 days 00:00:06.636000,0 days 02:07:01.395000
438.8591667,159,81,0,0,10416,4,438.8591667,car,0 days 00:00:06.876000,0 days 02:07:01.635000
449.9258333,166,100,0,0,10897,4,449.9258333,car,0 days 00:00:07.116000,0 days 02:07:01.875000
461.9925,181,100,0,0,11630,4,461.9925,car,0 days 00:00:07.356000,0 days 02:07:02.115000
474.3925,186,100,0,0,11630,4,474.3925,car,0 days 00:00:07.596000,0 days 02:07:02.355000
487.5258333,197,100,0,0,11630,4,487.5258333,car,0 days 00:00:07.836000,0 days 02:07:02.595000
500.6591667,197,100,0,0,10935,5,500.6591667,car,0 days 00:00:08.076000,0 days 02:07:02.835000
514.8591667,213,100,0,0,11265,5,514.8591667,car,0 days 00:00:08.316000,0 days 02:07:03.075000
529.4591667,219,100,0,0,11634,5,529.4591667,car,0 days 00:00:08.556000,0 days 02:07:03.315000
546.8813889,224,100,0,0,11195,5,546.8813889,car,0 days 00:00:08.836000,0 days 02:07:03.595000
562.2813889,231,100,0,0,10594,6,562.2813889,car,0 days 00:00:09.076000,0 days 02:07:03.835000
575.3463889,234,100,0,0,10838,6,575.3463889,car,0 days 00:00:09.277000,0 days 02:07:04.036000
591.4130556,241,100,0,0,11111,6,591.4130556,car,0 days 00:00:09.517000,0 days 02:07:04.276000
607.5455556,243,100,0,0,11352,6,607.5455556,car,0 days 00:00:09.756000,0 days 02:07:04.515000
623.9455556,246,100,0,0,11426,6,623.9455556,car,0 days 00:00:09.996000,0 days 02:07:04.755000
640.4788889,248,100,0,0,11477,6,640.4788889,car,0 days 00:00:10.236000,0 days 02:07:04.995000
654.3813889,249,100,0,0,11588,6,654.3813889,car,0 days 00:00:10.437000,0 days 02:07:05.196000
671.1813889,252,100,0,0,11618,6,671.1813889,car,0 days 00:00:10.677000,0 days 02:07:05.436000
688.1147222,254,100,0,0,10376,7,688.1147222,car,0 days 00:00:10.917000,0 days 02:07:05.676000
705.2480556,257,100,0,0,10533,7,705.2480556,car,0 days 00:00:11.157000,0 days 02:07:05.916000
722.4427778,259,100,0,0,10509,7,722.4427778,car,0 days 00:00:11.396000,0 days 02:07:06.155000
740.1094444,265,100,0,0,10776,7,740.1094444,car,0 days 00:00:11.636000,0 days 02:07:06.395000
754.9052778,265,100,0,0,10913,7,754.9052778,car,0 days 00:00:11.837000,0 days 02:07:06.596000
772.6386111,266,100,0,0,10915,7,772.6386111,car,0 days 00:00:12.077000,0 days 02:07:06.836000
790.4386111,267,100,0,0,10944,7,790.4386111,car,0 days 00:00:12.317000,0 days 02:07:07.076000
811.2830556,268,100,0,0,10956,7,811.2830556,car,0 days 00:00:12.597000,0 days 02:07:07.356000
829.2163889,269,100,0,0,11087,7,829.2163889,car,0 days 00:00:12.837000,0 days 02:07:07.596000
847.2163889,270,100,0,0,11120,7,847.2163889,car,0 days 00:00:13.077000,0 days 02:07:07.836000
865.2077778,271,100,0,0,11146,7,865.2077778,car,0 days 00:00:13.316000,0 days 02:07:08.075000
883.3411111,272,100,0,0,11224,7,883.3411111,car,0 days 00:00:13.556000,0 days 02:07:08.315000
901.5411111,273,100,0,0,11148,7,901.5411111,car,0 days 00:00:13.796000,0 days 02:07:08.555000
919.8077778,274,100,0,0,11181,7,919.8077778,car,0 days 00:00:14.036000,0 days 02:07:08.795000
938.2077778,276,100,0,0,11246,7,938.2077778,car,0 days 00:00:14.276000,0 days 02:07:09.035000
