Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
11.18055556,230,100,0,1,10943,6,11.18055556,car,0 days 00:00:00.175000,0 days 01:05:22.719000
26.78055556,234,100,0,1,11235,6,26.78055556,car,0 days 00:00:00.415000,0 days 01:05:22.959000
42.84722222,241,100,0,1,11481,6,42.84722222,car,0 days 00:00:00.655000,0 days 01:05:23.199000
59.18055556,245,100,0,1,11579,6,59.18055556,car,0 days 00:00:00.895000,0 days 01:05:23.439000
75.84722222,250,100,0,1,11775,6,75.84722222,car,0 days 00:00:01.135000,0 days 01:05:23.679000
92.71388889,253,100,0,1,11810,6,92.71388889,car,0 days 00:00:01.375000,0 days 01:05:23.919000
109.7805556,256,100,0,1,10251,7,109.7805556,car,0 days 00:00:01.615000,0 days 01:05:24.159000
127.1805556,261,100,0,1,10734,7,127.1805556,car,0 days 00:00:01.855000,0 days 01:05:24.399000
144.6472222,262,100,0,1,10952,7,144.6472222,car,0 days 00:00:02.095000,0 days 01:05:24.639000
162.3138889,265,100,0,1,10857,7,162.3138889,car,0 days 00:00:02.335000,0 days 01:05:24.879000
180.1061111,268,100,0,1,10954,7,180.1061111,car,0 days 00:00:02.574000,0 days 01:05:25.118000
201.0283333,269,100,0,1,10982,7,201.0283333,car,0 days 00:00:02.854000,0 days 01:05:25.398000
219.0283333,270,100,0,1,11053,7,219.0283333,car,0 days 00:00:03.094000,0 days 01:05:25.638000
237.2372222,272,100,0,1,11050,7,237.2372222,car,0 days 00:00:03.335000,0 days 01:05:25.879000
255.3705556,272,100,0,1,11148,7,255.3705556,car,0 days 00:00:03.575000,0 days 01:05:26.119000
273.6372222,274,100,0,1,11183,7,273.6372222,car,0 days 00:00:03.815000,0 days 01:05:26.359000
291.7038889,271,15,1,1,11173,7,291.7038889,car,0 days 00:00:04.055000,0 days 01:05:26.599000
309.5705556,268,1,1,1,10579,7,309.5705556,car,0 days 00:00:04.295000,0 days 01:05:26.839000
324.9038889,230,0,1,1,9179,7,324.9038889,car,0 days 00:00:04.535000,0 days 01:05:27.079000
338.8372222,209,0,1,1,9606,7,338.8372222,car,0 days 00:00:04.775000,0 days 01:05:27.319000
351.9038889,196,0,1,1,10000,7,351.9038889,car,0 days 00:00:05.015000,0 days 01:05:27.559000
363.9705556,181,0,1,1,9381,5,363.9705556,car,0 days 00:00:05.255000,0 days 01:05:27.799000
375.5705556,174,0,1,1,9227,5,375.5705556,car,0 days 00:00:05.495000,0 days 01:05:28.039000
386.5038889,164,2,0,1,9366,5,386.5038889,car,0 days 00:00:05.735000,0 days 01:05:28.279000
397.1705556,160,10,0,1,9589,4,397.1705556,car,0 days 00:00:05.975000,0 days 01:05:28.519000
408.9927778,152,52,0,1,9679,4,408.9927778,car,0 days 00:00:06.255000,0 days 01:05:28.799000
