Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
0.0,0,19,False,1,8723,1,0.0,car,0 days 00:00:00.088000,0 days 01:02:21.959000
0.0,0,19,False,1,8384,1,0.0,car,0 days 00:00:00.328000,0 days 01:02:22.199000
0.5333333333333334,8,19,False,1,6704,1,0.5333333333333334,car,0 days 00:00:00.568000,0 days 01:02:22.439000
1.8666666666666667,20,19,False,1,5024,1,1.8666666666666667,car,0 days 00:00:00.808000,0 days 01:02:22.679000
3.6666666666666665,27,21,False,1,3997,1,3.6666666666666665,car,0 days 00:00:01.048000,0 days 01:02:22.919000
6.0,35,31,False,1,4418,1,6.0,car,0 days 00:00:01.288000,0 days 01:02:23.159000
9.066666666666666,46,45,False,1,4889,1,9.066666666666666,car,0 days 00:00:01.528000,0 days 01:02:23.399000
12.733333333333333,55,50,False,1,6569,1,12.733333333333333,car,0 days 00:00:01.768000,0 days 01:02:23.639000
17.18138888888889,67,56,False,1,7893,1,17.18138888888889,car,0 days 00:00:02.007000,0 days 01:02:23.878000
22.24805555555556,76,61,False,1,8939,1,22.24805555555556,car,0 days 00:00:02.247000,0 days 01:02:24.118000
27.91472222222222,85,71,False,1,9955,1,27.91472222222222,car,0 days 00:00:02.487000,0 days 01:02:24.358000
34.581388888888895,100,82,False,1,11251,1,34.581388888888895,car,0 days 00:00:02.727000,0 days 01:02:24.598000
41.98138888888889,111,88,False,1,12260,1,41.98138888888889,car,0 days 00:00:02.967000,0 days 01:02:24.838000
50.44805555555556,127,95,False,1,11150,1,50.44805555555556,car,0 days 00:00:03.207000,0 days 01:02:25.078000
59.71472222222222,139,100,False,1,12282,2,59.71472222222222,car,0 days 00:00:03.447000,0 days 01:02:25.318000
69.5813888888889,148,100,False,1,12627,2,69.5813888888889,car,0 days 00:00:03.687000,0 days 01:02:25.558000
80.38138888888889,162,100,False,1,11662,3,80.38138888888889,car,0 days 00:00:03.927000,0 days 01:02:25.798000
91.78138888888893,171,100,False,1,12273,3,91.78138888888893,car,0 days 00:00:04.167000,0 days 01:02:26.038000
103.64805555555556,178,100,False,1,11216,3,103.64805555555556,car,0 days 00:00:04.407000,0 days 01:02:26.278000
116.24805555555557,189,100,False,1,11807,4,116.24805555555557,car,0 days 00:00:04.647000,0 days 01:02:26.518000
129.31472222222226,196,100,False,1,12103,4,129.31472222222226,car,0 days 00:00:04.887000,0 days 01:02:26.758000
142.98138888888894,205,100,False,1,11180,5,142.98138888888894,car,0 days 00:00:05.127000,0 days 01:02:26.998000
157.04805555555558,211,100,False,1,11500,5,157.04805555555558,car,0 days 00:00:05.367000,0 days 01:02:27.238000
