Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
14.885,229,100,0,1,11168,5,14.885,car,0 days 00:00:00.234000,0 days 01:03:55.119000
30.485,234,100,0,1,10834,6,30.485,car,0 days 00:00:00.474000,0 days 01:03:55.359000
46.55166667,241,100,0,1,11142,6,46.55166667,car,0 days 00:00:00.714000,0 days 01:03:55.599000
62.885,245,100,0,1,11257,6,62.885,car,0 days 00:00:00.954000,0 days 01:03:55.839000
79.61833333,251,100,0,1,11495,6,79.61833333,car,0 days 00:00:01.194000,0 days 01:03:56.079000
96.55166667,254,100,0,1,11700,6,96.55166667,car,0 days 00:00:01.434000,0 days 01:03:56.319000
113.7516667,258,100,0,1,11754,6,113.7516667,car,0 days 00:00:01.674000,0 days 01:03:56.559000
131.2183333,262,100,0,1,10494,7,131.2183333,car,0 days 00:00:01.914000,0 days 01:03:56.799000
148.7516667,263,100,0,1,10797,7,148.7516667,car,0 days 00:00:02.154000,0 days 01:03:57.039000
166.4183333,265,100,0,1,10772,7,166.4183333,car,0 days 00:00:02.394000,0 days 01:03:57.279000
184.285,268,100,0,1,10928,7,184.285,car,0 days 00:00:02.634000,0 days 01:03:57.519000
202.1436111,269,100,0,1,10984,7,202.1436111,car,0 days 00:00:02.873000,0 days 01:03:57.758000
220.2102778,271,100,0,1,11024,7,220.2102778,car,0 days 00:00:03.113000,0 days 01:03:57.998000
238.4102778,273,100,0,1,10936,7,238.4102778,car,0 days 00:00:03.353000,0 days 01:03:58.238000
256.6102778,273,100,0,1,11091,7,256.6102778,car,0 days 00:00:03.593000,0 days 01:03:58.478000
274.8102778,273,100,0,1,11030,7,274.8102778,car,0 days 00:00:03.833000,0 days 01:03:58.718000
292.9436111,272,0,1,1,10594,7,292.9436111,car,0 days 00:00:04.073000,0 days 01:03:58.958000
310.0102778,256,0,1,1,9685,7,310.0102778,car,0 days 00:00:04.313000,0 days 01:03:59.198000
325.0102778,225,0,1,1,10075,7,325.0102778,car,0 days 00:00:04.553000,0 days 01:03:59.438000
338.4102778,201,0,1,1,10134,6,338.4102778,car,0 days 00:00:04.793000,0 days 01:03:59.678000
