Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
10.75027778,229,100,0,0,10776,5,10.75027778,car,0 days 00:00:00.169000,0 days 01:09:48.719000
26.35027778,234,100,0,0,11190,6,26.35027778,car,0 days 00:00:00.409000,0 days 01:09:48.959000
39.69444444,239,100,0,0,11380,6,39.69444444,car,0 days 00:00:00.610000,0 days 01:09:49.160000
56.02777778,245,100,0,0,11531,6,56.02777778,car,0 days 00:00:00.850000,0 days 01:09:49.400000
72.56111111,248,100,0,0,11676,6,72.56111111,car,0 days 00:00:01.090000,0 days 01:09:49.640000
89.36111111,252,100,0,0,11958,6,89.36111111,car,0 days 00:00:01.330000,0 days 01:09:49.880000
106.3611111,255,100,0,0,10698,7,106.3611111,car,0 days 00:00:01.570000,0 days 01:09:50.120000
123.6277778,259,100,0,0,10657,7,123.6277778,car,0 days 00:00:01.810000,0 days 01:09:50.360000
141.1611111,263,100,0,0,10785,7,141.1611111,car,0 days 00:00:02.050000,0 days 01:09:50.600000
158.8944444,266,100,0,0,10878,7,158.8944444,car,0 days 00:00:02.290000,0 days 01:09:50.840000
176.8944444,270,100,0,0,11011,7,176.8944444,car,0 days 00:00:02.530000,0 days 01:09:51.080000
195.0277778,272,100,0,0,11108,7,195.0277778,car,0 days 00:00:02.770000,0 days 01:09:51.320000
213.2944444,274,100,0,0,11141,7,213.2944444,car,0 days 00:00:03.010000,0 days 01:09:51.560000
231.6277778,275,100,0,0,11212,7,231.6277778,car,0 days 00:00:03.250000,0 days 01:09:51.800000
250.0277778,276,100,0,0,11274,7,250.0277778,car,0 days 00:00:03.490000,0 days 01:09:52.040000
268.4944444,277,89,0,0,11287,7,268.4944444,car,0 days 00:00:03.730000,0 days 01:09:52.280000
286.7611111,274,50,0,0,11161,7,286.7611111,car,0 days 00:00:03.970000,0 days 01:09:52.520000
304.4277778,265,0,1,0,10668,7,304.4277778,car,0 days 00:00:04.210000,0 days 01:09:52.760000
