Distance,Speed,Throttle,Brake,DRS,RPM,nGear,Distance.1,Source,Time,SessionTime
0.0627777777777777,226,100,False,0,10721,6,0.0627777777777777,car,0 days 00:00:00.001000,0 days 01:27:50.430000
15.59611111111111,233,100,False,0,11020,6,15.59611111111111,car,0 days 00:00:00.241000,0 days 01:27:50.670000
31.46277777777778,238,100,False,0,11257,6,31.46277777777778,car,0 days 00:00:00.481000,0 days 01:27:50.910000
47.46166666666667,242,100,False,0,11533,6,47.46166666666667,car,0 days 00:00:00.719000,0 days 01:27:51.148000
63.995000000000005,248,100,False,0,11687,6,63.995000000000005,car,0 days 00:00:00.959000,0 days 01:27:51.388000
78.06500000000001,252,100,False,0,11858,6,78.06500000000001,car,0 days 00:00:01.160000,0 days 01:27:51.589000
95.065,255,100,False,0,11953,6,95.065,car,0 days 00:00:01.400000,0 days 01:27:51.829000
112.39833333333334,260,100,False,0,10693,7,112.39833333333334,car,0 days 00:00:01.640000,0 days 01:27:52.069000
129.865,262,100,False,0,10776,7,129.865,car,0 days 00:00:01.880000,0 days 01:27:52.309000
147.53166666666667,265,100,False,0,10880,7,147.53166666666667,car,0 days 00:00:02.120000,0 days 01:27:52.549000
165.39027777777775,269,100,False,0,10986,7,165.39027777777775,car,0 days 00:00:02.359000,0 days 01:27:52.788000
180.52111111111108,271,100,False,0,11045,7,180.52111111111108,car,0 days 00:00:02.560000,0 days 01:27:52.989000
198.78777777777776,274,100,False,0,11169,7,198.78777777777776,car,0 days 00:00:02.800000,0 days 01:27:53.229000
220.33222222222216,277,100,False,0,11337,7,220.33222222222216,car,0 days 00:00:03.080000,0 days 01:27:53.509000
238.9322222222222,279,100,False,0,11345,7,238.9322222222222,car,0 days 00:00:03.320000,0 days 01:27:53.749000
257.59888888888884,280,100,False,0,11291,7,257.59888888888884,car,0 days 00:00:03.560000,0 days 01:27:53.989000
276.19888888888886,279,51,True,0,11355,7,276.19888888888886,car,0 days 00:00:03.800000,0 days 01:27:54.229000
294.06555555555553,268,3,True,0,10791,7,294.06555555555553,car,0 days 00:00:04.040000,0 days 01:27:54.469000
310.6677777777778,248,0,True,0,9798,7,310.6677777777778,car,0 days 00:00:04.281000,0 days 01:27:54.710000
325.4725,223,0,True,0,9518,7,325.4725,car,0 days 00:00:04.520000,0 days 01:27:54.949000
338.4725,195,0,True,0,9678,6,338.4725,car,0 days 00:00:04.760000,0 days 01:27:55.189000
350.6725,183,0,True,0,9343,5,350.6725,car,0 days 00:00:05,0 days 01:27:55.429000
362.0725000000001,171,0,True,0,8924,5,362.0725000000001,car,0 days 00:00:05.240000,0 days 01:27:55.669000
371.22916666666674,164,0,True,0,8610,5,371.22916666666674,car,0 days 00:00:05.441000,0 days 01:27:55.870000
383.5180555555556,158,0,False,0,8254,5,383.5180555555556,car,0 days 00:00:05.721000,0 days 01:27:56.150000
393.8513888888889,155,6,False,0,8126,5,393.8513888888889,car,0 days 00:00:05.961000,0 days 01:27:56.390000
403.78472222222223,149,34,False,0,8131,5,403.78472222222223,car,0 days 00:00:06.201000,0 days 01:27:56.630000
413.9422222222222,153,34,False,0,8131,5,413.9422222222222,car,0 days 00:00:06.440000,0 days 01:27:56.869000
424.4088888888889,157,79,False,0,8957,5,424.4088888888889,car,0 days 00:00:06.680000,0 days 01:27:57.109000
435.14222222222224,161,84,False,0,9144,5,435.14222222222224,car,0 days 00:00:06.920000,0 days 01:27:57.349000
444.4663888888889,167,90,False,0,9503,5,444.4663888888889,car,0 days 00:00:07.121000,0 days 01:27:57.550000
456.21722222222223,177,96,False,0,9614,5,456.21722222222223,car,0 days 00:00:07.360000,0 days 01:27:57.789000
468.5505555555556,185,100,False,0,10331,5,468.5505555555556,car,0 days 00:00:07.600000,0 days 01:27:58.029000
481.5505555555556,195,100,False,0,10713,5,481.5505555555556,car,0 days 00:00:07.840000,0 days 01:27:58.269000
494.9611111111111,202,100,False,0,11104,5,494.9611111111111,car,0 days 00:00:08.079000,0 days 01:27:58.508000
506.5186111111111,207,100,False,0,11428,5,506.5186111111111,car,0 days 00:00:08.280000,0 days 01:27:58.709000
520.7186111111112,213,100,False,0,11763,5,520.7186111111112,car,0 days 00:00:08.520000,0 days 01:27:58.949000
535.4519444444444,221,100,False,0,11985,5,535.4519444444444,car,0 days 00:00:08.760000,0 days 01:27:59.189000
550.3852777777778,224,100,False,0,11985,5,550.3852777777778,car,0 days 00:00:09,0 days 01:27:59.429000
565.8519444444445,232,98,False,0,10932,6,565.8519444444445,car,0 days 00:00:09.240000,0 days 01:27:59.669000
581.6519444444446,237,91,False,0,11185,6,581.6519444444446,car,0 days 00:00:09.480000,0 days 01:27:59.909000
597.585277777778,239,87,False,0,11259,6,597.585277777778,car,0 days 00:00:09.720000,0 days 01:28:00.149000
613.5186111111113,239,82,False,0,11293,6,613.5186111111113,car,0 days 00:00:09.960000,0 days 01:28:00.389000
629.5186111111113,240,80,False,0,11310,6,629.5186111111113,car,0 days 00:00:10.200000,0 days 01:28:00.629000
645.4519444444447,239,80,False,0,11259,6,645.4519444444447,car,0 days 00:00:10.440000,0 days 01:28:00.869000
661.3852777777781,239,84,False,0,11364,6,661.3852777777781,car,0 days 00:00:10.680000,0 days 01:28:01.109000
677.385277777778,240,90,False,0,11414,6,677.385277777778,car,0 days 00:00:10.920000,0 days 01:28:01.349000
690.8411111111113,241,95,False,0,11513,6,690.8411111111113,car,0 days 00:00:11.121000,0 days 01:28:01.550000
707.307777777778,247,100,False,0,11578,6,707.307777777778,car,0 days 00:00:11.361000,0 days 01:28:01.790000
723.8386111111114,249,100,False,0,11797,6,723.8386111111114,car,0 days 00:00:11.600000,0 days 01:28:02.029000
740.7719444444447,254,100,False,0,11929,6,740.7719444444447,car,0 days 00:00:11.840000,0 days 01:28:02.269000
757.905277777778,257,94,False,0,11170,6,757.905277777778,car,0 days 00:00:12.080000,0 days 01:28:02.509000
775.0386111111113,257,87,False,0,10448,7,775.0386111111113,car,0 days 00:00:12.320000,0 days 01:28:02.749000
789.3877777777781,257,80,False,0,10488,7,789.3877777777781,car,0 days 00:00:12.521000,0 days 01:28:02.950000
806.3877777777781,255,80,False,0,10458,7,806.3877777777781,car,0 days 00:00:12.761000,0 days 01:28:03.190000
823.3211111111115,254,80,False,0,10427,7,823.3211111111115,car,0 days 00:00:13.001000,0 days 01:28:03.430000
840.1175000000003,253,83,False,0,10392,7,840.1175000000003,car,0 days 00:00:13.240000,0 days 01:28:03.669000
856.984166666667,253,85,False,0,10403,7,856.984166666667,car,0 days 00:00:13.480000,0 days 01:28:03.909000
871.1100000000004,253,88,False,0,10462,7,871.1100000000004,car,0 days 00:00:13.681000,0 days 01:28:04.110000
888.0433333333337,254,95,False,0,10494,7,888.0433333333337,car,0 days 00:00:13.921000,0 days 01:28:04.350000
